Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,15423,4.0,4,,,,,,,,
,,,,,15427,4.0,4,,,,,,,,
,,,,,15430,3.0,3,,,,,,,,
,,,,,15433,3.0,3,,,,,,,,
,,,,,15436,3.0,3,,,,,,,,
,,,,,15440,4.0,4,,,,,,,,
,,,,,15444,4.0,4,,,,,,,,
,,,,,15447,3.0,3,,,,,,,,
,,,,,15452,5.0,5,,,,,,,,
,,,,,15456,4.0,4,,,,,,,,
,,,,,15464,8.0,8,,,,,,,,
,,,,,15468,4.0,4,,,,,,,,
,,,,,15471,3.0,3,,,,,,,,
,,,,,15474,3.0,3,,,,,,,,
,,,,,15477,3.0,3,,,,,,,,
,,,,,15482,5.0,5,,,,,,,,
,,,,,15486,4.0,4,,,,,,,,
,,,,,15490,4.0,4,,,,,,,,
,,,,,15493,3.0,3,,,,,,,,
,,,,,15496,3.0,3,,,,,,,,
,,,,,15499,3.0,3,,,,,,,,
,,,,,15503,4.0,4,,,,,,,,
,,,,,15509,6.0,6,,,,,,,,
,,,,,15514,5.0,5,,,,,,,,
,,,,,15517,3.0,3,,,,,,,,
,,,,,15520,3.0,3,,,,,,,,
,,,,,15523,3.0,3,,,,,,,,
,,,,,15528,5.0,5,,,,,,,,
,,,,,15532,4.0,4,,,,,,,,
,,,,,15540,8.0,8,,,,,,,,
,,,,,15543,3.0,3,,,,,,,,
,,,,,15548,5.0,5,,,,,,,,
,,,,,15554,6.0,6,,,,,,,,
,,,,,15557,3.0,3,,,,,,,,
,,,,,15563,6.0,6,,,,,,,,
,,,,,15566,3.0,3,,,,,,,,
,,,,,15569,3.0,3,,,,,,,,
,,,,,15578,9.0,9,,,,,,,,
,,,,,15581,3.0,3,,,,,,,,
,,,,,15584,3.0,3,,,,,,,,
,,,,,15587,3.0,3,,,,,,,,
,,,,,15590,3.0,3,,,,,,,,
,,,,,15593,3.0,3,,,,,,,,
,,,,,15596,3.0,3,,,,,,,,
,,,,,15600,4.0,4,,,,,,,,
,,,,,15603,3.0,3,,,,,,,,
,,,,,15606,3.0,3,,,,,,,,
,,,,,15609,3.0,3,,,,,,,,
,,,,,15613,4.0,4,,,,,,,,
,,,,,15617,4.0,4,,,,,,,,
,,,,,15620,3.0,3,,,,,,,,
,,,,,15623,3.0,3,,,,,,,,
,,,,,15626,3.0,3,,,,,,,,
,,,,,15630,4.0,4,,,,,,,,
,,,,,15633,3.0,3,,,,,,,,
,,,,,15639,6.0,6,,,,,,,,
,,,,,15647,8.0,8,,,,,,,,
,,,,,15655,8.0,8,,,,,,,,
,,,,,15658,3.0,3,,,,,,,,
,,,,,15661,3.0,3,,,,,,,,
,,,,,15665,4.0,4,,,,,,,,
,,,,,15669,4.0,4,,,,,,,,
,,,,,15672,3.0,3,,,,,,,,
,,,,,15675,3.0,3,,,,,,,,
,,,,,15679,4.0,4,,,,,,,,
,,,,,15682,3.0,3,,,,,,,,
,,,,,15689,7.0,7,,,,,,,,
,,,,,15692,3.0,3,,,,,,,,
,,,,,15695,3.0,3,,,,,,,,
,,,,,15699,4.0,4,,,,,,,,
,,,,,15703,4.0,4,,,,,,,,
,,,,,15706,3.0,3,,,,,,,,
,,,,,15712,6.0,6,,,,,,,,
,,,,,15715,3.0,3,,,,,,,,
,,,,,15719,4.0,4,,,,,,,,
,,,,,15724,5.0,5,,,,,,,,
,,,,,15727,3.0,3,,,,,,,,
,,,,,15738,11.0,11,,,,,,,,
,,,,,15741,3.0,3,,,,,,,,
,,,,,15745,4.0,4,,,,,,,,
,,,,,15748,3.0,3,,,,,,,,
,,,,,15753,5.0,5,,,,,,,,
,,,,,15757,4.0,4,,,,,,,,
,,,,,15760,3.0,3,,,,,,,,
,,,,,15764,4.0,4,,,,,,,,
,,,,,15768,4.0,4,,,,,,,,
,,,,,15772,4.0,4,,,,,,,,
,,,,,15776,4.0,4,,,,,,,,
,,,,,15779,3.0,3,,,,,,,,
,,,,,15782,3.0,3,,,,,,,,
,,,,,15785,3.0,3,,,,,,,,
,,,,,15789,4.0,4,,,,,,,,
,,,,,15792,3.0,3,,,,,,,,
,,,,,15795,3.0,3,,,,,,,,
,,,,,15798,3.0,3,,,,,,,,
,,,,,15803,5.0,5,,,,,,,,
,,,,,15806,3.0,3,,,,,,,,
,,,,,15809,3.0,3,,,,,,,,
,,,,,15815,6.0,6,,,,,,,,
,,,,,15823,8.0,8,,,,,,,,
,,,,,15826,3.0,3,,,,,,,,
,,,,,15829,3.0,3,,,,,,,,
,,,,,15834,5.0,5,,,,,,,,
,,,,,15841,7.0,7,,,,,,,,
,,,,,15844,3.0,3,,,,,,,,
,,,,,15847,3.0,3,,,,,,,,
,,,,,15851,4.0,4,,,,,,,,
,,,,,15856,5.0,5,,,,,,,,
,,,,,15861,5.0,5,,,,,,,,
,,,,,15864,3.0,3,,,,,,,,
,,,,,15867,3.0,3,,,,,,,,
,,,,,15870,3.0,3,,,,,,,,
,,,,,15873,3.0,3,,,,,,,,
,,,,,15876,3.0,3,,,,,,,,
,,,,,15881,5.0,5,,,,,,,,
,,,,,15887,6.0,6,,,,,,,,
,,,,,15892,5.0,5,,,,,,,,
,,,,,15895,3.0,3,,,,,,,,
,,,,,15899,4.0,4,,,,,,,,
,,,,,15903,4.0,4,,,,,,,,
,,,,,15906,3.0,3,,,,,,,,
,,,,,15915,9.0,9,,,,,,,,
,,,,,15919,4.0,4,,,,,,,,
,,,,,15922,3.0,3,,,,,,,,
,,,,,15926,4.0,4,,,,,,,,
,,,,,15930,4.0,4,,,,,,,,
,,,,,15934,4.0,4,,,,,,,,
,,,,,15938,4.0,4,,,,,,,,
,,,,,15941,3.0,3,,,,,,,,
,,,,,15944,3.0,3,,,,,,,,
,,,,,15948,4.0,4,,,,,,,,
,,,,,15951,3.0,3,,,,,,,,
,,,,,15956,5.0,5,,,,,,,,
,,,,,15959,3.0,3,,,,,,,,
,,,,,15963,4.0,4,,,,,,,,
,,,,,15967,4.0,4,,,,,,,,
,,,,,15970,3.0,3,,,,,,,,
,,,,,15974,4.0,4,,,,,,,,
,,,,,15978,4.0,4,,,,,,,,
,,,,,15982,4.0,4,,,,,,,,
,,,,,15991,9.0,9,,,,,,,,
,,,,,15994,3.0,3,,,,,,,,
,,,,,15998,4.0,4,,,,,,,,
,,,,,16000,,,-0.03659304603934288,0.365930438041687,0.5990195274353027,3.0406198501586914,2.928583860397339,0.0003,0.0003,0.1
,,,,,16002,4.0,4,,,,,,,,
,,,,,16005,3.0,3,,,,,,,,
,,,,,16011,6.0,6,,,,,,,,
,,,,,16014,3.0,3,,,,,,,,
,,,,,16020,6.0,6,,,,,,,,
,,,,,16023,3.0,3,,,,,,,,
,,,,,16026,3.0,3,,,,,,,,
,,,,,16029,3.0,3,,,,,,,,
,,,,,16033,4.0,4,,,,,,,,
,,,,,16039,6.0,6,,,,,,,,
,,,,,16044,5.0,5,,,,,,,,
,,,,,16051,7.0,7,,,,,,,,
,,,,,16054,3.0,3,,,,,,,,
,,,,,16057,3.0,3,,,,,,,,
,,,,,16066,9.0,9,,,,,,,,
,,,,,16069,3.0,3,,,,,,,,
,,,,,16072,3.0,3,,,,,,,,
,,,,,16078,6.0,6,,,,,,,,
,,,,,16082,4.0,4,,,,,,,,
,,,,,16086,4.0,4,,,,,,,,
,,,,,16090,4.0,4,,,,,,,,
,,,,,16096,6.0,6,,,,,,,,
,,,,,16100,4.0,4,,,,,,,,
,,,,,16105,5.0,5,,,,,,,,
,,,,,16109,4.0,4,,,,,,,,
,,,,,16113,4.0,4,,,,,,,,
,,,,,16117,4.0,4,,,,,,,,
,,,,,16122,5.0,5,,,,,,,,
,,,,,16126,4.0,4,,,,,,,,
,,,,,16131,5.0,5,,,,,,,,
,,,,,16135,4.0,4,,,,,,,,
,,,,,16139,4.0,4,,,,,,,,
,,,,,16143,4.0,4,,,,,,,,
,,,,,16146,3.0,3,,,,,,,,
,,,,,16150,4.0,4,,,,,,,,
,,,,,16153,3.0,3,,,,,,,,
,,,,,16156,3.0,3,,,,,,,,
,,,,,16159,3.0,3,,,,,,,,
,,,,,16165,6.0,6,,,,,,,,
,,,,,16169,4.0,4,,,,,,,,
,,,,,16172,3.0,3,,,,,,,,
,,,,,16175,3.0,3,,,,,,,,
,,,,,16178,3.0,3,,,,,,,,
,,,,,16181,3.0,3,,,,,,,,
,,,,,16185,4.0,4,,,,,,,,
,,,,,16188,3.0,3,,,,,,,,
,,,,,16191,3.0,3,,,,,,,,
,,,,,16198,7.0,7,,,,,,,,
,,,,,16202,4.0,4,,,,,,,,
,,,,,16205,3.0,3,,,,,,,,
,,,,,16212,7.0,7,,,,,,,,
,,,,,16215,3.0,3,,,,,,,,
,,,,,16218,3.0,3,,,,,,,,
,,,,,16221,3.0,3,,,,,,,,
,,,,,16225,4.0,4,,,,,,,,
,,,,,16229,4.0,4,,,,,,,,
,,,,,16232,3.0,3,,,,,,,,
,,,,,16237,5.0,5,,,,,,,,
,,,,,16243,6.0,6,,,,,,,,
,,,,,16246,3.0,3,,,,,,,,
,,,,,16249,3.0,3,,,,,,,,
,,,,,16255,6.0,6,,,,,,,,
,,,,,16259,4.0,4,,,,,,,,
,,,,,16265,6.0,6,,,,,,,,
,,,,,16269,4.0,4,,,,,,,,
,,,,,16272,3.0,3,,,,,,,,
,,,,,16275,3.0,3,,,,,,,,
,,,,,16278,3.0,3,,,,,,,,
,,,,,16281,3.0,3,,,,,,,,
,,,,,16284,3.0,3,,,,,,,,
,,,,,16290,6.0,6,,,,,,,,
,,,,,16296,6.0,6,,,,,,,,
,,,,,16303,7.0,7,,,,,,,,
,,,,,16309,6.0,6,,,,,,,,
,,,,,16312,3.0,3,,,,,,,,
,,,,,16317,5.0,5,,,,,,,,
,,,,,16321,4.0,4,,,,,,,,
,,,,,16324,3.0,3,,,,,,,,
,,,,,16329,5.0,5,,,,,,,,
,,,,,16332,3.0,3,,,,,,,,
,,,,,16337,5.0,5,,,,,,,,
,,,,,16341,4.0,4,,,,,,,,
,,,,,16344,3.0,3,,,,,,,,
,,,,,16348,4.0,4,,,,,,,,
,,,,,16352,4.0,4,,,,,,,,
,,,,,16359,7.0,7,,,,,,,,
,,,,,16370,11.0,11,,,,,,,,
,,,,,16377,7.0,7,,,,,,,,
,,,,,16381,4.0,4,,,,,,,,
,,,,,16390,9.0,9,,,,,,,,
,,,,,16395,5.0,5,,,,,,,,
,,,,,16398,3.0,3,,,,,,,,
,,,,,16402,4.0,4,,,,,,,,
,,,,,16405,3.0,3,,,,,,,,
,,,,,16411,6.0,6,,,,,,,,
,,,,,16418,7.0,7,,,,,,,,
,,,,,16421,3.0,3,,,,,,,,
,,,,,16425,4.0,4,,,,,,,,
,,,,,16431,6.0,6,,,,,,,,
,,,,,16438,7.0,7,,,,,,,,
,,,,,16446,8.0,8,,,,,,,,
,,,,,16450,4.0,4,,,,,,,,
,,,,,16455,5.0,5,,,,,,,,
,,,,,16461,6.0,6,,,,,,,,
,,,,,16465,4.0,4,,,,,,,,
,,,,,16469,4.0,4,,,,,,,,
,,,,,16472,3.0,3,,,,,,,,
,,,,,16476,4.0,4,,,,,,,,
,,,,,16479,3.0,3,,,,,,,,
,,,,,16483,4.0,4,,,,,,,,
,,,,,16487,4.0,4,,,,,,,,
,,,,,16491,4.0,4,,,,,,,,
,,,,,16494,3.0,3,,,,,,,,
,,,,,16499,5.0,5,,,,,,,,
,,,,,16502,3.0,3,,,,,,,,
,,,,,16505,3.0,3,,,,,,,,
,,,,,16509,4.0,4,,,,,,,,
,,,,,16512,3.0,3,,,,,,,,
,,,,,16517,5.0,5,,,,,,,,
,,,,,16521,4.0,4,,,,,,,,
,,,,,16526,5.0,5,,,,,,,,
,,,,,16532,6.0,6,,,,,,,,
,,,,,16537,5.0,5,,,,,,,,
,,,,,16540,3.0,3,,,,,,,,
,,,,,16544,4.0,4,,,,,,,,
,,,,,16550,6.0,6,,,,,,,,
,,,,,16553,3.0,3,,,,,,,,
,,,,,16556,3.0,3,,,,,,,,
,,,,,16567,11.0,11,,,,,,,,
,,,,,16573,6.0,6,,,,,,,,
,,,,,16577,4.0,4,,,,,,,,
,,,,,16580,3.0,3,,,,,,,,
,,,,,16583,3.0,3,,,,,,,,
,,,,,16586,3.0,3,,,,,,,,
,,,,,16590,4.0,4,,,,,,,,
,,,,,16593,3.0,3,,,,,,,,
,,,,,16596,3.0,3,,,,,,,,
,,,,,16599,3.0,3,,,,,,,,
,,,,,16602,3.0,3,,,,,,,,
,,,,,16605,3.0,3,,,,,,,,
,,,,,16608,3.0,3,,,,,,,,
,,,,,16611,3.0,3,,,,,,,,
,,,,,16615,4.0,4,,,,,,,,
,,,,,16618,3.0,3,,,,,,,,
,,,,,16622,4.0,4,,,,,,,,
,,,,,16625,3.0,3,,,,,,,,
,,,,,16628,3.0,3,,,,,,,,
,,,,,16632,4.0,4,,,,,,,,
,,,,,16637,5.0,5,,,,,,,,
,,,,,16642,5.0,5,,,,,,,,
,,,,,16645,3.0,3,,,,,,,,
,,,,,16651,6.0,6,,,,,,,,
,,,,,16656,5.0,5,,,,,,,,
,,,,,16659,3.0,3,,,,,,,,
,,,,,16663,4.0,4,,,,,,,,
,,,,,16667,4.0,4,,,,,,,,
,,,,,16671,4.0,4,,,,,,,,
,,,,,16675,4.0,4,,,,,,,,
,,,,,16678,3.0,3,,,,,,,,
,,,,,16681,3.0,3,,,,,,,,
,,,,,16684,3.0,3,,,,,,,,
,,,,,16690,6.0,6,,,,,,,,
,,,,,16694,4.0,4,,,,,,,,
,,,,,16697,3.0,3,,,,,,,,
,,,,,16700,3.0,3,,,,,,,,
,,,,,16705,5.0,5,,,,,,,,
,,,,,16708,3.0,3,,,,,,,,
,,,,,16711,3.0,3,,,,,,,,
,,,,,16714,3.0,3,,,,,,,,
,,,,,16717,3.0,3,,,,,,,,
,,,,,16725,8.0,8,,,,,,,,
,,,,,16730,5.0,5,,,,,,,,
,,,,,16736,6.0,6,,,,,,,,
,,,,,16740,4.0,4,,,,,,,,
,,,,,16744,4.0,4,,,,,,,,
,,,,,16748,4.0,4,,,,,,,,
,,,,,16759,11.0,11,,,,,,,,
,,,,,16762,3.0,3,,,,,,,,
,,,,,16768,6.0,6,,,,,,,,
,,,,,16771,3.0,3,,,,,,,,
,,,,,16774,3.0,3,,,,,,,,
,,,,,16778,4.0,4,,,,,,,,
,,,,,16788,10.0,10,,,,,,,,
,,,,,16791,3.0,3,,,,,,,,
,,,,,16795,4.0,4,,,,,,,,
,,,,,16800,5.0,5,,,,,,,,
,,,,,16805,5.0,5,,,,,,,,
,,,,,16808,3.0,3,,,,,,,,
,,,,,16811,3.0,3,,,,,,,,
,,,,,16816,5.0,5,,,,,,,,
,,,,,16819,3.0,3,,,,,,,,
,,,,,16822,3.0,3,,,,,,,,
,,,,,16826,4.0,4,,,,,,,,
,,,,,16835,9.0,9,,,,,,,,
,,,,,16839,4.0,4,,,,,,,,
,,,,,16843,4.0,4,,,,,,,,
,,,,,16849,6.0,6,,,,,,,,
,,,,,16852,3.0,3,,,,,,,,
,,,,,16859,7.0,7,,,,,,,,
,,,,,16863,4.0,4,,,,,,,,
,,,,,16871,8.0,8,,,,,,,,
,,,,,16875,4.0,4,,,,,,,,
,,,,,16880,5.0,5,,,,,,,,
,,,,,16883,3.0,3,,,,,,,,
,,,,,16886,3.0,3,,,,,,,,
,,,,,16892,6.0,6,,,,,,,,
,,,,,16899,7.0,7,,,,,,,,
,,,,,16904,5.0,5,,,,,,,,
,,,,,16910,6.0,6,,,,,,,,
,,,,,16914,4.0,4,,,,,,,,
,,,,,16920,6.0,6,,,,,,,,
,,,,,16923,3.0,3,,,,,,,,
,,,,,16926,3.0,3,,,,,,,,
,,,,,16931,5.0,5,,,,,,,,
,,,,,16935,4.0,4,,,,,,,,
,,,,,16939,4.0,4,,,,,,,,
,,,,,16946,7.0,7,,,,,,,,
,,,,,16950,4.0,4,,,,,,,,
,,,,,16953,3.0,3,,,,,,,,
,,,,,16956,3.0,3,,,,,,,,
,,,,,16959,3.0,3,,,,,,,,
,,,,,16963,4.0,4,,,,,,,,
,,,,,16966,3.0,3,,,,,,,,
,,,,,16970,4.0,4,,,,,,,,
,,,,,16974,4.0,4,,,,,,,,
,,,,,16980,6.0,6,,,,,,,,
,,,,,16984,4.0,4,,,,,,,,
,,,,,16990,6.0,6,,,,,,,,
,,,,,16998,8.0,8,,,,,,,,
,,,,,17000,,,-0.05694008991122246,0.5694009065628052,0.6269769668579102,3.104010581970215,3.026012897491455,0.0003,0.0003,0.1
,,,,,17001,3.0,3,,,,,,,,
,,,,,17005,4.0,4,,,,,,,,
,,,,,17009,4.0,4,,,,,,,,
,,,,,17012,3.0,3,,,,,,,,
,,,,,17018,6.0,6,,,,,,,,
,,,,,17026,8.0,8,,,,,,,,
,,,,,17030,4.0,4,,,,,,,,
,,,,,17034,4.0,4,,,,,,,,
,,,,,17037,3.0,3,,,,,,,,
,,,,,17040,3.0,3,,,,,,,,
,,,,,17043,3.0,3,,,,,,,,
,,,,,17048,5.0,5,,,,,,,,
,,,,,17051,3.0,3,,,,,,,,
,,,,,17054,3.0,3,,,,,,,,
,,,,,17057,3.0,3,,,,,,,,
,,,,,17060,3.0,3,,,,,,,,
,,,,,17063,3.0,3,,,,,,,,
,,,,,17067,4.0,4,,,,,,,,
,,,,,17071,4.0,4,,,,,,,,
,,,,,17080,9.0,9,,,,,,,,
,,,,,17083,3.0,3,,,,,,,,
,,,,,17086,3.0,3,,,,,,,,
,,,,,17090,4.0,4,,,,,,,,
,,,,,17098,8.0,8,,,,,,,,
,,,,,17102,4.0,4,,,,,,,,
,,,,,17113,11.0,11,,,,,,,,
,,,,,17118,5.0,5,,,,,,,,
,,,,,17121,3.0,3,,,,,,,,
,,,,,17124,3.0,3,,,,,,,,
,,,,,17127,3.0,3,,,,,,,,
,,,,,17130,3.0,3,,,,,,,,
,,,,,17133,3.0,3,,,,,,,,
,,,,,17136,3.0,3,,,,,,,,
,,,,,17147,11.0,11,,,,,,,,
,,,,,17152,5.0,5,,,,,,,,
,,,,,17156,4.0,4,,,,,,,,
,,,,,17159,3.0,3,,,,,,,,
,,,,,17164,5.0,5,,,,,,,,
,,,,,17169,5.0,5,,,,,,,,
,,,,,17173,4.0,4,,,,,,,,
,,,,,17177,4.0,4,,,,,,,,
,,,,,17182,5.0,5,,,,,,,,
,,,,,17187,5.0,5,,,,,,,,
,,,,,17191,4.0,4,,,,,,,,
,,,,,17195,4.0,4,,,,,,,,
,,,,,17201,6.0,6,,,,,,,,
,,,,,17204,3.0,3,,,,,,,,
,,,,,17208,4.0,4,,,,,,,,
,,,,,17211,3.0,3,,,,,,,,
,,,,,17215,4.0,4,,,,,,,,
,,,,,17219,4.0,4,,,,,,,,
,,,,,17224,5.0,5,,,,,,,,
,,,,,17229,5.0,5,,,,,,,,
,,,,,17233,4.0,4,,,,,,,,
,,,,,17237,4.0,4,,,,,,,,
,,,,,17241,4.0,4,,,,,,,,
,,,,,17246,5.0,5,,,,,,,,
,,,,,17249,3.0,3,,,,,,,,
,,,,,17254,5.0,5,,,,,,,,
,,,,,17258,4.0,4,,,,,,,,
,,,,,17266,8.0,8,,,,,,,,
,,,,,17269,3.0,3,,,,,,,,
,,,,,17274,5.0,5,,,,,,,,
,,,,,17282,8.0,8,,,,,,,,
,,,,,17288,6.0,6,,,,,,,,
,,,,,17297,9.0,9,,,,,,,,
,,,,,17303,6.0,6,,,,,,,,
,,,,,17311,8.0,8,,,,,,,,
,,,,,17314,3.0,3,,,,,,,,
,,,,,17318,4.0,4,,,,,,,,
,,,,,17322,4.0,4,,,,,,,,
,,,,,17325,3.0,3,,,,,,,,
,,,,,17330,5.0,5,,,,,,,,
,,,,,17337,7.0,7,,,,,,,,
,,,,,17343,6.0,6,,,,,,,,
,,,,,17349,6.0,6,,,,,,,,
,,,,,17352,3.0,3,,,,,,,,
,,,,,17356,4.0,4,,,,,,,,
,,,,,17364,8.0,8,,,,,,,,
,,,,,17368,4.0,4,,,,,,,,
,,,,,17371,3.0,3,,,,,,,,
,,,,,17375,4.0,4,,,,,,,,
,,,,,17379,4.0,4,,,,,,,,
,,,,,17383,4.0,4,,,,,,,,
,,,,,17391,8.0,8,,,,,,,,
,,,,,17396,5.0,5,,,,,,,,
,,,,,17399,3.0,3,,,,,,,,
,,,,,17403,4.0,4,,,,,,,,
,,,,,17408,5.0,5,,,,,,,,
,,,,,17413,5.0,5,,,,,,,,
,,,,,17417,4.0,4,,,,,,,,
,,,,,17420,3.0,3,,,,,,,,
,,,,,17424,4.0,4,,,,,,,,
,,,,,17430,6.0,6,,,,,,,,
,,,,,17439,9.0,9,,,,,,,,
,,,,,17443,4.0,4,,,,,,,,
,,,,,17446,3.0,3,,,,,,,,
,,,,,17450,4.0,4,,,,,,,,
,,,,,17453,3.0,3,,,,,,,,
,,,,,17456,3.0,3,,,,,,,,
,,,,,17460,4.0,4,,,,,,,,
,,,,,17463,3.0,3,,,,,,,,
,,,,,17467,4.0,4,,,,,,,,
,,,,,17471,4.0,4,,,,,,,,
,,,,,17475,4.0,4,,,,,,,,
,,,,,17480,5.0,5,,,,,,,,
,,,,,17483,3.0,3,,,,,,,,
,,,,,17488,5.0,5,,,,,,,,
,,,,,17491,3.0,3,,,,,,,,
,,,,,17495,4.0,4,,,,,,,,
,,,,,17499,4.0,4,,,,,,,,
,,,,,17502,3.0,3,,,,,,,,
,,,,,17510,8.0,8,,,,,,,,
,,,,,17513,3.0,3,,,,,,,,
,,,,,17517,4.0,4,,,,,,,,
,,,,,17522,5.0,5,,,,,,,,
,,,,,17530,8.0,8,,,,,,,,
,,,,,17534,4.0,4,,,,,,,,
,,,,,17538,4.0,4,,,,,,,,
,,,,,17541,3.0,3,,,,,,,,
,,,,,17550,9.0,9,,,,,,,,
,,,,,17556,6.0,6,,,,,,,,
,,,,,17560,4.0,4,,,,,,,,
,,,,,17563,3.0,3,,,,,,,,
,,,,,17567,4.0,4,,,,,,,,
,,,,,17570,3.0,3,,,,,,,,
,,,,,17575,5.0,5,,,,,,,,
,,,,,17580,5.0,5,,,,,,,,
,,,,,17583,3.0,3,,,,,,,,
,,,,,17586,3.0,3,,,,,,,,
,,,,,17589,3.0,3,,,,,,,,
,,,,,17592,3.0,3,,,,,,,,
,,,,,17595,3.0,3,,,,,,,,
,,,,,17598,3.0,3,,,,,,,,
,,,,,17602,4.0,4,,,,,,,,
,,,,,17616,14.0,14,,,,,,,,
,,,,,17623,7.0,7,,,,,,,,
,,,,,17631,8.0,8,,,,,,,,
,,,,,17635,4.0,4,,,,,,,,
,,,,,17640,5.0,5,,,,,,,,
,,,,,17643,3.0,3,,,,,,,,
,,,,,17649,6.0,6,,,,,,,,
,,,,,17652,3.0,3,,,,,,,,
,,,,,17661,9.0,9,,,,,,,,
,,,,,17665,4.0,4,,,,,,,,
,,,,,17669,4.0,4,,,,,,,,
,,,,,17673,4.0,4,,,,,,,,
,,,,,17679,6.0,6,,,,,,,,
,,,,,17683,4.0,4,,,,,,,,
,,,,,17693,10.0,10,,,,,,,,
,,,,,17697,4.0,4,,,,,,,,
,,,,,17701,4.0,4,,,,,,,,
,,,,,17705,4.0,4,,,,,,,,
,,,,,17718,13.0,13,,,,,,,,
,,,,,17722,4.0,4,,,,,,,,
,,,,,17728,6.0,6,,,,,,,,
,,,,,17733,5.0,5,,,,,,,,
,,,,,17736,3.0,3,,,,,,,,
,,,,,17739,3.0,3,,,,,,,,
,,,,,17742,3.0,3,,,,,,,,
,,,,,17745,3.0,3,,,,,,,,
,,,,,17748,3.0,3,,,,,,,,
,,,,,17759,11.0,11,,,,,,,,
,,,,,17766,7.0,7,,,,,,,,
,,,,,17772,6.0,6,,,,,,,,
,,,,,17775,3.0,3,,,,,,,,
,,,,,17782,7.0,7,,,,,,,,
,,,,,17786,4.0,4,,,,,,,,
,,,,,17790,4.0,4,,,,,,,,
,,,,,17799,9.0,9,,,,,,,,
,,,,,17804,5.0,5,,,,,,,,
,,,,,17835,31.0,31,,,,,,,,
,,,,,17839,4.0,4,,,,,,,,
,,,,,17844,5.0,5,,,,,,,,
,,,,,17848,4.0,4,,,,,,,,
,,,,,17859,11.0,11,,,,,,,,
,,,,,17862,3.0,3,,,,,,,,
,,,,,17867,5.0,5,,,,,,,,
,,,,,17872,5.0,5,,,,,,,,
,,,,,17875,3.0,3,,,,,,,,
,,,,,17881,6.0,6,,,,,,,,
,,,,,17888,7.0,7,,,,,,,,
,,,,,17896,8.0,8,,,,,,,,
,,,,,17907,11.0,11,,,,,,,,
,,,,,17913,6.0,6,,,,,,,,
,,,,,17916,3.0,3,,,,,,,,
,,,,,17923,7.0,7,,,,,,,,
,,,,,17928,5.0,5,,,,,,,,
,,,,,17931,3.0,3,,,,,,,,
,,,,,17935,4.0,4,,,,,,,,
,,,,,17944,9.0,9,,,,,,,,
,,,,,17948,4.0,4,,,,,,,,
,,,,,17952,4.0,4,,,,,,,,
,,,,,17955,3.0,3,,,,,,,,
,,,,,17958,3.0,3,,,,,,,,
,,,,,17962,4.0,4,,,,,,,,
,,,,,17970,8.0,8,,,,,,,,
,,,,,17975,5.0,5,,,,,,,,
,,,,,17984,9.0,9,,,,,,,,
,,,,,17987,3.0,3,,,,,,,,
,,,,,17992,5.0,5,,,,,,,,
,,,,,17999,7.0,7,,,,,,,,
,,,,,18000,,,-0.02893882431089878,0.2893882393836975,0.7218083739280701,4.56893253326416,4.554305553436279,0.0003,0.0003,0.1
,,,,,18004,5.0,5,,,,,,,,
,,,,,18008,4.0,4,,,,,,,,
,,,,,18012,4.0,4,,,,,,,,
,,,,,18015,3.0,3,,,,,,,,
,,,,,18020,5.0,5,,,,,,,,
,,,,,18025,5.0,5,,,,,,,,
,,,,,18028,3.0,3,,,,,,,,
,,,,,18031,3.0,3,,,,,,,,
,,,,,18036,5.0,5,,,,,,,,
,,,,,18039,3.0,3,,,,,,,,
,,,,,18042,3.0,3,,,,,,,,
,,,,,18051,9.0,9,,,,,,,,
,,,,,18054,3.0,3,,,,,,,,
,,,,,18057,3.0,3,,,,,,,,
,,,,,18061,4.0,4,,,,,,,,
,,,,,18068,7.0,7,,,,,,,,
,,,,,18071,3.0,3,,,,,,,,
,,,,,18075,4.0,4,,,,,,,,
,,,,,18080,5.0,5,,,,,,,,
,,,,,18084,4.0,4,,,,,,,,
,,,,,18087,3.0,3,,,,,,,,
,,,,,18090,3.0,3,,,,,,,,
,,,,,18097,7.0,7,,,,,,,,
,,,,,18103,6.0,6,,,,,,,,
,,,,,18107,4.0,4,,,,,,,,
,,,,,18110,3.0,3,,,,,,,,
,,,,,18114,4.0,4,,,,,,,,
,,,,,18119,5.0,5,,,,,,,,
,,,,,18122,3.0,3,,,,,,,,
,,,,,18126,4.0,4,,,,,,,,
,,,,,18130,4.0,4,,,,,,,,
,,,,,18133,3.0,3,,,,,,,,
,,,,,18137,4.0,4,,,,,,,,
,,,,,18140,3.0,3,,,,,,,,
,,,,,18143,3.0,3,,,,,,,,
,,,,,18148,5.0,5,,,,,,,,
,,,,,18152,4.0,4,,,,,,,,
,,,,,18155,3.0,3,,,,,,,,
,,,,,18158,3.0,3,,,,,,,,
,,,,,18162,4.0,4,,,,,,,,
,,,,,18165,3.0,3,,,,,,,,
,,,,,18170,5.0,5,,,,,,,,
,,,,,18173,3.0,3,,,,,,,,
,,,,,18177,4.0,4,,,,,,,,
,,,,,18182,5.0,5,,,,,,,,
,,,,,18185,3.0,3,,,,,,,,
,,,,,18196,11.0,11,,,,,,,,
