Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,27309,92.0,92,,,,,,,,,,
,,,,,27401,92.0,92,,,,,,,,,,
,,,,,27487,86.0,86,,,,,,,,,,
,,,,,27569,82.0,82,,,,,,,,,,
,,,,,27651,82.0,82,,,,,,,,,,
,,,,,27738,87.0,87,,,,,,,,,,
,,,,,27843,105.0,105,,,,,,,,,,
,,,,,27921,78.0,78,,,,,,,,,,
,,,,,27995,74.0,74,,,,,,,,,,
,,,,,28000,,,-65.35487365722656,-1.1785119771957397,5.86970329284668,62.845829010009766,62.56927490234375,0.07304804027080536,0.0017557365354150534,0.0003,0.0003,0.07304995507001877
,,,,,28077,82.0,82,,,,,,,,,,
,,,,,28162,85.0,85,,,,,,,,,,
,,,,,28257,95.0,95,,,,,,,,,,
,,,,,28340,83.0,83,,,,,,,,,,
,,,,,28428,88.0,88,,,,,,,,,,
,,,,,28519,91.0,91,,,,,,,,,,
,,,,,28611,92.0,92,,,,,,,,,,
,,,,,28704,93.0,93,,,,,,,,,,
,,,,,28810,106.0,106,,,,,,,,,,
,,,,,28915,105.0,105,,,,,,,,,,
,,,,,29000,,,-67.6496353149414,-1.0293920040130615,9.465059280395508,65.37533569335938,65.11001586914062,0.07594914734363556,0.010202239267528057,0.0003,0.0003,0.07595088332891464
,,,,,29022,107.0,107,,,,,,,,,,
,,,,,29120,98.0,98,,,,,,,,,,
,,,,,29231,111.0,111,,,,,,,,,,
,,,,,29346,115.0,115,,,,,,,,,,
267.2,366.50067,1000.0,71.0,267.2,30000,,,-69.77099609375,-1.09489107131958,12.223149299621582,67.86339569091797,67.55752563476562,0.08015850186347961,-0.021485168486833572,0.0003,0.0003,0.08016514778137207
,,,,,30346,1000.0,1000,,,,,,,,,,
,,,,,30415,69.0,69,,,,,,,,,,
,,,,,30477,62.0,62,,,,,,,,,,
,,,,,30541,64.0,64,,,,,,,,,,
,,,,,30620,79.0,79,,,,,,,,,,
,,,,,30692,72.0,72,,,,,,,,,,
,,,,,30798,106.0,106,,,,,,,,,,
,,,,,30873,75.0,75,,,,,,,,,,
,,,,,30941,68.0,68,,,,,,,,,,
,,,,,31000,,,-72.28402709960938,-0.9413370490074158,6.918807506561279,69.97402954101562,70.03736877441406,0.08393367379903793,0.009458346292376518,0.0003,0.0003,0.08393701910972595
,,,,,31011,70.0,70,,,,,,,,,,
,,,,,31085,74.0,74,,,,,,,,,,
,,,,,31164,79.0,79,,,,,,,,,,
,,,,,31237,73.0,73,,,,,,,,,,
,,,,,31308,71.0,71,,,,,,,,,,
,,,,,31391,83.0,83,,,,,,,,,,
,,,,,31489,98.0,98,,,,,,,,,,
,,,,,31598,109.0,109,,,,,,,,,,
,,,,,31690,92.0,92,,,,,,,,,,
,,,,,31767,77.0,77,,,,,,,,,,
,,,,,31873,106.0,106,,,,,,,,,,
,,,,,31997,124.0,124,,,,,,,,,,
,,,,,32000,,,-73.62386322021484,-1.383997917175293,15.71902847290039,69.90461730957031,69.49081420898438,0.08599232882261276,-0.025408416986465454,0.0003,0.0003,0.08599944412708282
,,,,,32113,116.0,116,,,,,,,,,,
,,,,,32210,97.0,97,,,,,,,,,,
,,,,,32309,99.0,99,,,,,,,,,,
,,,,,32422,113.0,113,,,,,,,,,,
,,,,,32535,113.0,113,,,,,,,,,,
,,,,,32693,158.0,158,,,,,,,,,,
,,,,,32796,103.0,103,,,,,,,,,,
,,,,,32888,92.0,92,,,,,,,,,,
,,,,,32981,93.0,93,,,,,,,,,,
,,,,,33000,,,-77.45728302001953,-1.1264971494674683,23.924535751342773,75.52288818359375,75.14163208007812,0.08848778158426285,-0.010933359153568745,0.0003,0.0003,0.08848849684000015
,,,,,33062,81.0,81,,,,,,,,,,
,,,,,33139,77.0,77,,,,,,,,,,
,,,,,33227,88.0,88,,,,,,,,,,
,,,,,33317,90.0,90,,,,,,,,,,
,,,,,33409,92.0,92,,,,,,,,,,
,,,,,33486,77.0,77,,,,,,,,,,
,,,,,33574,88.0,88,,,,,,,,,,
,,,,,33671,97.0,97,,,,,,,,,,
,,,,,33748,77.0,77,,,,,,,,,,
,,,,,33834,86.0,86,,,,,,,,,,
,,,,,33916,82.0,82,,,,,,,,,,
,,,,,33999,83.0,83,,,,,,,,,,
,,,,,34000,,,-77.87008666992188,-0.9255188703536987,8.028108596801758,76.71764373779297,76.82220458984375,0.09156765043735504,-0.009798230603337288,0.0003,0.0003,0.09157289564609528
,,,,,34084,85.0,85,,,,,,,,,,
,,,,,34158,74.0,74,,,,,,,,,,
,,,,,34237,79.0,79,,,,,,,,,,
,,,,,34317,80.0,80,,,,,,,,,,
,,,,,34397,80.0,80,,,,,,,,,,
,,,,,34475,78.0,78,,,,,,,,,,
,,,,,34551,76.0,76,,,,,,,,,,
,,,,,34626,75.0,75,,,,,,,,,,
,,,,,34708,82.0,82,,,,,,,,,,
,,,,,34795,87.0,87,,,,,,,,,,
,,,,,34884,89.0,89,,,,,,,,,,
,,,,,34959,75.0,75,,,,,,,,,,
74.9,4.9284887,84.0,66.0,74.9,35000,,,-78.91240692138672,-1.157866358757019,39.75459671020508,74.93555450439453,73.96900939941406,0.09619276970624924,-0.009701808914542198,0.0003,0.0003,0.09620010852813721
,,,,,35054,95.0,95,,,,,,,,,,
,,,,,35141,87.0,87,,,,,,,,,,
,,,,,35228,87.0,87,,,,,,,,,,
,,,,,35311,83.0,83,,,,,,,,,,
,,,,,35389,78.0,78,,,,,,,,,,
,,,,,35462,73.0,73,,,,,,,,,,
,,,,,35535,73.0,73,,,,,,,,,,
,,,,,35604,69.0,69,,,,,,,,,,
,,,,,35669,65.0,65,,,,,,,,,,
,,,,,35745,76.0,76,,,,,,,,,,
,,,,,35818,73.0,73,,,,,,,,,,
,,,,,35887,69.0,69,,,,,,,,,,
,,,,,35959,72.0,72,,,,,,,,,,
,,,,,36000,,,-80.92882537841797,-0.9169017672538757,5.119812965393066,79.22320556640625,79.54131317138672,0.10328348726034164,0.009471254423260689,0.0003,0.0003,0.10328582674264908
,,,,,36035,76.0,76,,,,,,,,,,
,,,,,36109,74.0,74,,,,,,,,,,
,,,,,36185,76.0,76,,,,,,,,,,
,,,,,36265,80.0,80,,,,,,,,,,
,,,,,36334,69.0,69,,,,,,,,,,
,,,,,36399,65.0,65,,,,,,,,,,
,,,,,36465,66.0,66,,,,,,,,,,
,,,,,36539,74.0,74,,,,,,,,,,
,,,,,36615,76.0,76,,,,,,,,,,
,,,,,36686,71.0,71,,,,,,,,,,
,,,,,36756,70.0,70,,,,,,,,,,
,,,,,36823,67.0,67,,,,,,,,,,
,,,,,36901,78.0,78,,,,,,,,,,
,,,,,36974,73.0,73,,,,,,,,,,
,,,,,37000,,,-81.04586029052734,-1.1547880172729492,7.834410190582275,79.02088928222656,78.59008026123047,0.10975871980190277,-0.016355540603399277,0.0003,0.0003,0.10976476222276688
,,,,,37043,69.0,69,,,,,,,,,,
,,,,,37112,69.0,69,,,,,,,,,,
,,,,,37178,66.0,66,,,,,,,,,,
,,,,,37244,66.0,66,,,,,,,,,,
,,,,,37312,68.0,68,,,,,,,,,,
,,,,,37374,62.0,62,,,,,,,,,,
,,,,,37440,66.0,66,,,,,,,,,,
,,,,,37505,65.0,65,,,,,,,,,,
,,,,,37570,65.0,65,,,,,,,,,,
,,,,,37630,60.0,60,,,,,,,,,,
,,,,,37696,66.0,66,,,,,,,,,,
,,,,,37757,61.0,61,,,,,,,,,,
,,,,,37818,61.0,61,,,,,,,,,,
,,,,,37891,73.0,73,,,,,,,,,,
,,,,,37958,67.0,67,,,,,,,,,,
,,,,,38000,,,-79.57685089111328,-1.19894540309906,10.755828857421875,76.87506103515625,76.64639282226562,0.11650178581476212,-0.012618795037269592,0.0003,0.0003,0.1165105327963829
,,,,,38025,67.0,67,,,,,,,,,,
,,,,,38090,65.0,65,,,,,,,,,,
,,,,,38158,68.0,68,,,,,,,,,,
,,,,,38225,67.0,67,,,,,,,,,,
,,,,,38285,60.0,60,,,,,,,,,,
,,,,,38349,64.0,64,,,,,,,,,,
,,,,,38423,74.0,74,,,,,,,,,,
,,,,,38486,63.0,63,,,,,,,,,,
,,,,,38559,73.0,73,,,,,,,,,,
,,,,,38626,67.0,67,,,,,,,,,,
,,,,,38697,71.0,71,,,,,,,,,,
,,,,,38763,66.0,66,,,,,,,,,,
,,,,,38829,66.0,66,,,,,,,,,,
,,,,,38891,62.0,62,,,,,,,,,,
,,,,,38958,67.0,67,,,,,,,,,,
,,,,,39000,,,-84.85918426513672,-0.9330626130104065,22.481548309326172,81.64616394042969,81.35612487792969,0.11747356504201889,0.003029685001820326,0.0003,0.0003,0.11746910959482193
,,,,,39023,65.0,65,,,,,,,,,,
,,,,,39095,72.0,72,,,,,,,,,,
,,,,,39164,69.0,69,,,,,,,,,,
,,,,,39235,71.0,71,,,,,,,,,,
,,,,,39361,126.0,126,,,,,,,,,,
,,,,,39427,66.0,66,,,,,,,,,,
,,,,,39495,68.0,68,,,,,,,,,,
,,,,,39635,140.0,140,,,,,,,,,,
,,,,,39705,70.0,70,,,,,,,,,,
,,,,,39768,63.0,63,,,,,,,,,,
,,,,,39830,62.0,62,,,,,,,,,,
,,,,,39898,68.0,68,,,,,,,,,,
,,,,,39963,65.0,65,,,,,,,,,,
64.3,3.0675724,69.0,59.0,64.3,40000,,,-82.874267578125,-0.9830506443977356,24.132469177246094,78.329345703125,78.09819030761719,0.11753533780574799,-0.00870729424059391,0.0003,0.0003,0.11753657460212708
,,,,,40136,173.0,173,,,,,,,,,,
,,,,,40204,68.0,68,,,,,,,,,,
,,,,,40272,68.0,68,,,,,,,,,,
,,,,,40432,160.0,160,,,,,,,,,,
,,,,,40493,61.0,61,,,,,,,,,,
,,,,,40568,75.0,75,,,,,,,,,,
,,,,,40628,60.0,60,,,,,,,,,,
,,,,,40691,63.0,63,,,,,,,,,,
,,,,,40754,63.0,63,,,,,,,,,,
,,,,,40802,48.0,48,,,,,,,,,,
,,,,,40868,66.0,66,,,,,,,,,,
,,,,,40946,78.0,78,,,,,,,,,,
,,,,,41000,,,-84.86111450195312,-1.169392704963684,34.24748229980469,82.65287780761719,82.42393493652344,0.12265630066394806,-0.010677504353225231,0.0003,0.0003,0.12265925854444504
,,,,,41011,65.0,65,,,,,,,,,,
,,,,,41248,237.0,237,,,,,,,,,,
,,,,,41583,335.0,335,,,,,,,,,,
,,,,,41657,74.0,74,,,,,,,,,,
,,,,,41733,76.0,76,,,,,,,,,,
,,,,,42000,,,-84.77386474609375,-1.0719430446624756,11.616613388061523,82.1397705078125,82.2607192993164,0.12279098480939865,-0.0037934770807623863,0.0003,0.0003,0.12279429286718369
,,,,,42047,314.0,314,,,,,,,,,,
,,,,,42101,54.0,54,,,,,,,,,,
,,,,,42166,65.0,65,,,,,,,,,,
,,,,,43000,,,-84.40275573730469,-0.8718900680541992,11.383040428161621,82.92243194580078,83.4905014038086,0.11547169834375381,0.005374862812459469,0.0003,0.0003,0.11546707153320312
,,,,,43166,1000.0,1000,,,,,,,,,,
,,,,,44000,,,-84.76210021972656,-0.9368082284927368,20.037738800048828,78.97218322753906,78.23544311523438,0.10848826915025711,-0.009646980091929436,0.0003,0.0003,0.10848478227853775
,,,,,44166,1000.0,1000,,,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,45000,,,-85.58252716064453,-0.9972843527793884,2.868001937866211,84.51083374023438,84.41610717773438,0.10364101827144623,0.0013036355376243591,0.0003,0.0003,0.10363563150167465
,,,,,45166,1000.0,1000,,,,,,,,,,
,,,,,46000,,,-85.07823181152344,-0.9120044708251953,11.12414836883545,83.3219223022461,82.93890380859375,0.10184244811534882,-0.015606936067342758,0.0003,0.0003,0.10184619575738907
,,,,,46166,1000.0,1000,,,,,,,,,,
,,,,,47000,,,-87.46996307373047,-0.9213135838508606,2.0308282375335693,86.65415954589844,86.57012939453125,0.10052584111690521,0.021138932555913925,0.0003,0.0003,0.1005241647362709
,,,,,47166,1000.0,1000,,,,,,,,,,
,,,,,48000,,,-84.92542266845703,-0.9452413320541382,4.76216459274292,83.25738525390625,83.64218139648438,0.09840647876262665,0.009863115847110748,0.0003,0.0003,0.09840486198663712
,,,,,48166,1000.0,1000,,,,,,,,,,
,,,,,49000,,,-85.580078125,-1.0974032878875732,12.547510147094727,82.81854248046875,82.95515441894531,0.09434395283460617,-0.010948199778795242,0.0003,0.0003,0.09434016793966293
,,,,,49166,1000.0,1000,,,,,,,,,,
