Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,30835,-235.24355,103,,,,,,
,,,,,30927,-88.90501,92,,,,,,
,,,,,31000,,,11.287959098815918,1.9623570442199707,2.5095272064208984,45.6337776184082,0.8140000000000001,0.001
,,,,,31036,-103.33297,109,,,,,,
,,,,,31144,-153.38226,108,,,,,,
,,,,,31265,-148.8273,121,,,,,,
,,,,,31352,-117.59143,87,,,,,,
,,,,,31462,-66.12671,110,,,,,,
,,,,,31556,-118.69491,94,,,,,,
,,,,,31662,-84.83759,106,,,,,,
,,,,,31795,-103.995255,133,,,,,,
,,,,,31902,-53.616856,107,,,,,,
,,,,,32000,,,7.5613508224487305,-5.772883415222168,-5.027521133422852,143.5767364501953,0.808,0.001
,,,,,32025,-43.751358,123,,,,,,
,,,,,32105,-81.4963,80,,,,,,
,,,,,32221,-94.17876,116,,,,,,
,,,,,32321,-122.311195,100,,,,,,
,,,,,32407,-119.56496,86,,,,,,
,,,,,32524,-96.39934,117,,,,,,
,,,,,32610,-79.54797,86,,,,,,
,,,,,32683,-94.443016,73,,,,,,
,,,,,32752,-69.23906,69,,,,,,
,,,,,32840,-120.81172,88,,,,,,
,,,,,32904,-41.4557,64,,,,,,
,,,,,33000,,,8.51307487487793,-8.09653091430664,-8.661195755004883,96.6825180053711,0.802,0.001
,,,,,33016,-69.30539,112,,,,,,
,,,,,33121,-64.84942,105,,,,,,
,,,,,33205,-60.87019,84,,,,,,
,,,,,33311,-122.4113,106,,,,,,
,,,,,33385,-2.585106,74,,,,,,
,,,,,33455,-110.28465,70,,,,,,
,,,,,33562,-186.26672,107,,,,,,
,,,,,33679,-139.48975,117,,,,,,
,,,,,33754,-56.040512,75,,,,,,
,,,,,33856,-161.1991,102,,,,,,
,,,,,33916,-67.637436,60,,,,,,
,,,,,34000,,,1.1939940452575684,0.34180521965026855,0.35241401195526123,18.860612869262695,0.796,0.001
,,,,,34023,-118.72117,107,,,,,,
,,,,,34138,-114.172325,115,,,,,,
,,,,,34237,-87.40234,99,,,,,,
,,,,,34332,-104.649055,95,,,,,,
,,,,,34426,-6.810356,94,,,,,,
,,,,,34523,-127.729225,97,,,,,,
,,,,,34604,-98.77298,81,,,,,,
,,,,,34689,-46.54177,85,,,,,,
,,,,,34797,-28.077255,108,,,,,,
,,,,,34934,-5.931679,137,,,,,,
,,,,,35000,,,2.1255085468292236,-5.026156425476074,-5.277988433837891,25.660234451293945,0.79,0.001
